LABEL	preprocessing_B
AGAINST	imagino que es indepe al indicar que el moviment indepe es popular pero fa una critica forta a la paràlisi del govern de la gencat això es bona senyal es el final de la rauxa
AGAINST	després dun any carregat de repressió i injustícia les imatges dahir són clares i contundents democràcia llibertat i independència #s
NEUTRAL	mill diu que va dedicar molt de temps al fet que #puigdemont oblidés el seu plantejament suïcida de fer el referèndum
AGAINST	 el sr torra i el seu govern són un perill públic per la convivència i la democràcia apel·len al conflicte i a la violència volen convertir una policía democrática con son els mossos en la policia del procés sánchez ha dactuar ja #actualitatcs
AGAINST	per cert q des del es diu ue 
FAVOR	daltra banda la nostra protesta és per a que es faci efectiu el mandat sorgit l doctubre és a dir que es declari la independència i és proclami la república entenem que només amb lalliberament nacional alliberarem els presos i preses
AGAINST	els teus twitts ja cansan a mes a mes massa llargs sense explicar res a veure si tassabentes cap partit polític que has dit ni entitat social es independentista per tant sha de buscar nous espais i lideratges que si ho siguin per tant no sha de votar al a fàcil
AGAINST	enhorabona a #msocial i la #taula agraïts per lesforç realitzat
AGAINST	 la comparació impossible entre el federalisme canadenc i espanya en cinc exemples
AGAINST	@inesarrimadas la situació a catalunya és molt complicada el d els cdr provocaran un caos absolut i el govern sha negat a condemnar les seves actuacions estem desemparats per un govern despanya que no pensa en els catalans sinó en quedarse a la moncloa #actualitatcs
FAVOR	 nieto gràcies als sis mil efectius el que va passar lo no va ser un referèndum
AGAINST	 no sé com de censurat està perquè ja lhe vist vegades
AGAINST	 el d es van adonar per primer cop de la gran cagada dordenar la violència de lo aquest s els ho confirmarem #primeradi
AGAINST	la maldat i bogeria demostreu que no tenen edat i lindependentisme no és pacífic gràcies per confirmar ho tan obertament
AGAINST	 exacte albert la majoria de tots nosaltres no pronunciem massa bé en general
FAVOR	no us quedeu només amb el titular la resta evidencia encara més com ens han manipulat fent un referèndum del qual en cap moment es van plantejar aplicar el resultat després sestranyen de per què cap país ens va reconèixer jo tampoc ho hagués fet colla dirresponsables
FAVOR	des de la catalunya interior des de les muntanyes perdudes des de tots els racons llibertat presos polítics 
FAVOR	al final queda clar que només el poble salvarà al poble dels moviments per fer que no siem escoltats #tajanipuppetoffascism
FAVOR	a frança tothom està convençut que laventura de manuelvalls a barcelona sacabarà amb un retorn a la política francesa i per tant com més lenfonsen ací i ara molt millor editorial
AGAINST	que dius si aixo ho feu cada dia aqui amb qualsevol partit que no sigui dels vostres jaja quina barra
FAVOR	estan els polítics exiliats i després els polítics defenestrats pel seu propi país com manuel valls el polític pitjor valorat després de le pen a ciutadans es trobarà com a casa
FAVOR	dgaia diuen que la infància en pobresa severa als centres de protecció és un cas perdut no interessa a ningú ni a la política ni a ladministració poc a sindicats majoritaris ni als propis professionals ni als mèdia no aporta vots no te suport social drets infants 
FAVOR	tajani permitea vox dar una conferencia sobre el golpe de estado en catalunya o sea vox si y puigdemont no porqué
AGAINST	sabeu per quin motiu els espanyolistes insisteixen a anomenar el castellà com a espanyol perquè anomenarla com a castellà deixa ben clar que la llengua prové de castella i que va ser imposada arreu que no és la llengua pròpia ni històrica de catalunya ni daran
AGAINST	tot plegat creec que les dues coses es un incompetent això està clar perquè ni tan sols sap explicarse i per altra banda es col·laborador perquè el govern de vichy tot el conjunt està a les ordres de madrid amb un clar encobert i tu això ja ho saps ets intel·ligent
AGAINST	o quan en una entrevista pregunten a algú per minúcies donantlos una importància que no tenen si fos sense donarhi importància seria simpàtic
AGAINST	sobre els possibles efectes del brexit en el programa erasmus l@acunidospodemoscatalunya va fer públic aquest comunicat fa uns dies
AGAINST	 els privilegis de lesglésia i lencobriment dels seus abusos són símptomes de franquització
AGAINST	 prou bretxes violències i desigualtats #ensplantem #mcadadia
FAVOR	es q el poble ha de fer doble reflexió una cap a españa dunitat i una cap endins de neteja de polítics mentiders
NEUTRAL	una conferència excel·lentdesgranar el pensament darendt sobre la revolució fent referència al llibre on revolution en el que compara algunes revolucions en poc més duna hora i amb tanta claredat per part de loriol farrés té molt de mèrit 
FAVOR	nits sense vosaltres ara sembla que els avions de paper son armes de destrucció massiva aquesta és la violència que volen imposar avions de paper espanya està malalta dodi #usvolemacasa #freetothom #llibertatpresospolitics
FAVOR	 nom en castellà colors de la república espanyola està tot dit
NEUTRAL	els pisos no encaixen #detectiuconanxl
AGAINST	des de l doctubre del hem avançat en el terreny internacional en la lluita per lautodeterminació de catalunya arreu on viatja el president troba el maàxim interès respecte i admiració per la causa catalana dinamarca finlàndia escòcia suïssa bèlgica alemanya
FAVOR	avui barcelona sha omplert de fermesa alçant la veu per la llibertat ha tornat a quedar clar la dignitat no és bescanvia per partides pressupostàries ni el judici pot ser normalitzat la democràcia no té preu i els catalans no renunciarem al nostre projecte de llibertat
FAVOR	i hem perdut la democràcia m agradaria que ho enviares als teus contactes perquè no patiren de la desinformació que per exemple el diari el país fa d aquests fets
NEUTRAL	enric millo relatant la trampa del fairy poseuhi atenció perquè és de les coses més surrealistes que escoltareu en molt de temps una perla del #judicifarsa
FAVOR	en un moment d extrema excepcionalitat hauríem esperat que hagués estat possible fer una candidatura a les espanyoles que representés els més de mm de persones q van votar l o l aparell de l estat vol enterrar el referèndum i la crida el que vol fer és mantenirlo viu
AGAINST	⁦@socialistescat⁩ escoltant josep borrell en el congrés dels socialistes europeus que sestà celebrant a madrid afirmant el compromís progressista i europeista del govern espanyol ⁦@josepborrellf⁩ ⁦@pespse⁩ ⁦@europapsc⁩ ⁦@psoe⁩ #progressiveeurope
AGAINST	ja hem rebut els millennials per fer mems i brometes a twitter duna baguette en un paraigua que era obvi que tenia un significat pq ell a la nostra edat era un erudit i molt seriós periodista experimentat giyf traducció nomillennial gogle is your friend
FAVOR	el psoe en mesos de govern no ha fet res per cap dels collectius del video
AGAINST	tajani permite una conferencia de vox en la eurocámara sobre el golpe de estado en catalunya vía catalunyahtml aixo es europa doncs a la merda colla de fills de sa mare
AGAINST	trapote va ser acusat de la mort dun detingut per un tret a lesquena el via
NEUTRAL	a mi els qui seguiu pensant que évole és progressista em sembleu entranyables
AGAINST	però sempre us quedarà pere codonyan tv catalunya nord 
AGAINST	és una qüestió de coherència no de ser independentistes hem fet bandera dun referèndum de lautodeterminació dels pobles i de la democràcia directa no podem pas dir que el primer doctubre no va significar res més que una mobilització les raons a darrera hi són
FAVOR	davant el tribunal suprem donant suport al abans de la seva declaració moltes ganes de sentirte #freeromeva #joacuso
NEUTRAL	torna el cítric el cicle de cultura crítica i popular amb amor oscuro una obra de teatre basada en un llibre de federico garcia lorca que va quedar oblidat durant més de anys info i entrades gt
AGAINST	 amés amés també hi va votar en contra
FAVOR	ja mho deia un amic espanya es trencara per la economia o per la política és en aquest moment quan catalunya podrà sortir i ser lliure
FAVOR	avui hem sortit a cridar que si toquen a una ens toquen a totis si us penseu que detenindreu les nostres companyes i ens quederem quietes mudes i callades és que no teniu ni idea de qui som nosaltres som cdr no ho oblideu #deltsjc #deltsjcabsolució #decidimser germanes
FAVOR	#omplimstjaume #llibreslliures #llibreslliures #s volem llegir elque vulguem no elque ens deixeu després de lavostra censura #llibreslliures
AGAINST	sí i marchena exquisit en les formes i fent la pantomima de fer veure que respecte tots els seus drets i que és impecable amb les acusacions per després signar una sentència que fliparan
AGAINST	catalunya és queda sense milions després del rebuig dels pressupostos de lestat
AGAINST	la pobresa energética és una realitat a #lhospitalet lany passat persones van passar pels punts dassessorament energètic d a #comunitatactiva llh no tanquem els ulls no ens ho podem permetre
FAVOR	 #tajanipuppetoffascism creiu que ñ millora o empitjora la seva imatge amb forzar la ue
FAVOR	 si qualsevol llista republicana independentista em vol en llistes com independent contacteume europees espanyoles local
AGAINST	però per a ell els nens són futurs indepes que cal bloquejar i les persones grans molesten perquè tenen memòria #judicifarsa
FAVOR	és normal que el fiscal cadenas pregunti a algú si és soci domnium i anc no seria recíproc que ell també hagués de respondre que no és del pp de lopus dei de la falange ni dels caballeros del cristo rey #joaacuso #judicifarsa #judicialademocràcia #judiciproces
AGAINST	holiganzombi però quin tipus dinsult de figaflor és aquest 
NEUTRAL	friso per torna a sentir a lekaizer dient que la fiscalia i labogacia de lestat són la creme de la creme de la judicatura ñorda
FAVOR	el #makeamove és #capalaindependència ajusteu la brúixola i el gps  que us esteu perdent al desert de la república espanyola
AGAINST	van al maremagnum després a dinar
AGAINST	plega ja i deixa dencobrir als estafadors com tu traïdor
FAVOR	diuen que quan tens cinc anys el somni de ser científica astronauta política enginyerasesvaeix vull un país on no trobem barreres als nostres somnis pel sol fet de ser dones un país on ningú ens faci renunciar als nostres somnis #vagafeministam
