LABEL	preprocessing_C
AGAINST	RT elmundoes Maduro expulsa a cuatro europarlamentarios del PP que iban a visitar a Juan Guaidó 
FAVOR	RT orioldebalanzo Us resumeixo Millo La culpa és de la gent Això us passa per voler votar
NEUTRAL	El professorat i els estudiants de lAutònoma sempre han estat a la primera fila de la lluita per la llibertat i els drets fonamentals Moltes gràcies UABxRepública per organitzar aquest acte absolució freeTothom 
AGAINST	BeatrizTalegon Gràcies Bea per la teva feina per la llibertat de Catalunya i de tots els catalans Vàrem ser més de dos milions els que vàrem votar l1O i no ens poden detenir a tots perquè votar no és delicte encara que sigui desobeint el TC 💤 💤 💤 Pelmazos
AGAINST	partitpirata jorditurull Tancar una pàgina web és com posar portes al camp  A banda que és un delicte contra la llibertat dinformació i dexpressió HoTornariemAFer
FAVOR	El meu poble Ponts Faig públic x primera vegada el vídeo que vaig gravar de la visita de la GC  El silenci que és va fer quan van arribar i l incredulitat del que vam viure després no ho oblidaré mai Com tampoc oblidaré l orgull i coratge de tot un poble elmeu1O 
FAVOR	Ens preguntàvem per que Europa no ens mirava  avui ha quedat clar no TajaniPuppetOfFascism
AGAINST	paquifer1969 VictorCR1970 Vinga gaudeix fins després 😘
AGAINST	Quan veig aquestes coses sem trenca el cor Jo vull un món millor més just més solidari a on els nens no hagin de viure aquestes coses no hagin de passar gana por fred soledat a on ells siguin els únics intocables Això és terrorisme això és Europa Vergonya i fàstic 
FAVOR	RT elnacionalcat El president Quim Torra ha remarcat que la independència de Catalunya és inaturable 
AGAINST	Demostrada lordre politica a mossos protegiu als votants i no feu cas de les ordres judicials Al menys no els van ordrenar carregar contra policia nacional y guàrdia civil 
NEUTRAL	Fa 4 anys del nostre viatget a Cuba 😍 MISS U GIRLS UocGirls Comunicadores Comunicació UOC 
AGAINST	El balcó de lAjuntament de Barcelona diu que rescatar persones no és delicte Abans un cartell a una paret deia que lautodeterminació no és delicte Potser que qui mana deixi de plorar i actui algun dia
FAVOR	eduardvoltas No hem desperar cap sentencia hem dobrir les presons i deixar lliures a els nostres presos jo no vull ser Carceller i tu estercapella La LlibertatPresosPolítics nomes depen de nosaltres
AGAINST	Kasadesus JuditHuerta Amb els ulls tancats En efecte així feu amb tota la propaganda que us ve de tv3 Bon dia
FAVOR	jorditurull Força  què és la dignitat decència democràcia Estem amb tu😘💪💪💪🎗🎗🎗
FAVOR	Dissidents sedicióssos les recomanacions per avui dissabte com sempre comptes indepes fem feina per la República Somhi gandhicrush Jud1969 vincasibaladres MBrokenLeg Mitjans59 lodeu outsiderthor FemXarxa43 Independencia
AGAINST	xriusenoticies enoticiescat És vostè tot un senyor Més com vostè fan falta en aquesta pobra terra
NEUTRAL	RT NordSud12 Ja sou 100 els morboss que ens seguiu Moltes gràcies 😘😘😘 
FAVOR	RT saralidiaester Si els magistrats fossin demòcrates haurien danul·lar immediatament aquesta farsa però no ho son JudiciFARSA 
AGAINST	Jooooonyyyyyy EvaRos8 El troll potser siguis tu o potser siguis idiota o les dues coses a la mateixa vegada em pots dir de que servirà aquestos escons al Parlament Espanyol ja tho dic jo de res com fins ara els que teníem a Madrid per fer un fals diàleg a que allargarà la no activació de DUI
AGAINST	Es para mi un motivo de honda satisfacción comunicarvos que macabo dassabentar que Soraya SS deixa la política perque ha caigut en desgràcia a la cova de lladres També dirvos q no he pogut evitar un somriure sarcàstic quan he recordat aquesta escena 
AGAINST	ccoocatalunya El diàleg que els supremacistes han monopolitzat sempre Sense que els catalans constitucionalistes comtessim per res NO GRÀCIES JA ESTEM FARTS DEL DIÀLEGCINISME DE SEMPRE És lhora de parlar amb la resta de catalans no colpistes hi som i hi serem sempre a Cat terra nostra
AGAINST	lluisllach Esquitx17 Gràcies jo vaig escoltar molt bé però veuret poc estava lluny i sóc baixeta
AGAINST	barrugat voluntatdeser pilarcarracelas KhommonNoise A que ve ara el 155 Introduim el tema dels observadors internacionals La escola la millor possible i tv3 per reestructurar tè mès empleats que Antena 3 y la Sexta juntes i no pot pagar con el seus ingressos ni de bon troç
AGAINST	meganfrox Pobret encara no sadona que el Puchi no sortirà de Waterloo ni emborratxantlo De debò encara creuen que aquesta rata covarda és capaç dexposarse a res😳😳😳😳
AGAINST	Montse98168083 quimforn EnricMillo mossos Les coses shan de fer bé i si no es fan bé sha de ser responsable No pots dirme que estan empressonats per les seves idees no puc entendre que cregueu això Han comés delictes i per això els jutgen i estan a presó preventiva per culpa de Puigdemont Rovira etc
FAVOR	⚖️  JudiciALesUrnes  🎥 conseller quimforn Nosaltres els mossos no teníem cap informació sobre que sactuaria a més de 20 punts i que es farien aquest tipus dinspeccions Hauria sigut més fàcil tenirne coneixement ens hauríem estalviat algun problema FreeTothom🎗 
FAVOR	Quan es nega el diàleg la democràcia perd Us adjunto aquest article publicat avui a ElLlobregat per si és dinterès 
AGAINST	RT SenyorRequena emparmoliner O potser els supremacistes hauríeu publicat la seva foto i les seves dades a les xarxes socials No se sap
FAVOR	El que ens diferencia als catalans dels espanyols és la dignitat la democràcia la justícia la llengua la cultura les tradicions vaja no tenim res a veure
AGAINST	Ens rep lalcalde de Genebra ciutat multicultural Mr Sami Kanaan per parlar de democràcia directa i diu Les municipalités avons la connaissance et la légitimité de la population Le peuple a les dernier mot A Suïssa la darrera paraula la te el poble ACM948 
FAVOR	És una absoluta vergonya i farsa acusar el molt honorable MajorTrapero sense que ell es pugui defensar en aquest judici Les acusacions gratuïtes són infàmies Vergonya de judici i dEstat de NO dret JudiciFARSA judici1O 
AGAINST	JVallsBadia GerardVelasco Sí al costat mateix del mercat de la llibertat
FAVOR	quimforn nega que es pugui parlar d inactivitat dels Mossos i reitera que van donar compliment a les instruccions de la Fiscalia JudiciProcés 
FAVOR	Poc han trigat Junqueras Tardà i Rufian a passarse pel forro dels collons el que van votar les seves bases  estupides i independentistes magiques no  
NEUTRAL	marcosamores 😂😂😂 Jo he passat al cotxe de la calefacció a primera hora la laire al migdia en fi 😜
FAVOR	PouBoada jmespejosaav Molt segur per dir molt malament que triste que mal todo a la mesa però  Defensa Es va votar alguna vegada un desempat amb vot decisiu de la Presidenta del parlamentcat sra ForcadellCarme   Espejo  espejito No lo recuerdo  
FAVOR	RT elnacionalcat Puigdemont carrega contra el PSOE per impedir la llibertat dexpressió 
FAVOR	Cent setantatres trescents catorze i trescents trenta tres i massa temps volentte mostrar que som diferents garrotuit LlibertatPresosPolíticsCatalans LlibertatPresesPolítiquesCatalanes Diada2018
NEUTRAL	Perquè ha hagut de tirar endavant la família estant malalta treballant quan no podia ferho per salut només perquè el senyor que es fa dir el meu pare no pagava la pensió Perquè el feminisme mha servit per veureho tot diferent també a ella i tot el que ha fet a la vida
AGAINST	RT elnacionalcat Els acampats a punt per defensar lescola catalana 
FAVOR	Conferència dels presidents Torra i Puigdemont des de Brussel·les  vía YouTube
FAVOR	📣 COMUNICAT 📣 Recolzem i donem suport a lacció de desobediència civil pacífica de la plaça Sant Jaume Evitem el desallotjament i omplim Sant Jaume per defensar la nostra llengua ✔La llengua no es toca ✔No cedim espai al feixisme OmplimStJaume cdrmaresme totssomcdr
FAVOR	La nostra desconnexió és absoluta Fins i tot les nostres màximes preocupacions ho fan palès Nosaltres Revertir lempresonament injust de gent que roman a presó sense judici Ells Desprestigiar i vendre fins i tot a sa mare per aconseguir el poder LlibertatOLlibertat 
AGAINST	Sílvia Tomàs Trio live Barcelona 21092018 BAM Cultura Viva Fabra i   vía YouTube
AGAINST	solertoni serginock omnium No ni ganes no soc Soci dun lloc on el cap es un traïdor
FAVOR	Han posat llaços a la tarima dels feixistes OmplimStJaume OmplimSantJaume CDRCatOficial campllibertat CNICatalunya albertnerviorot XarxaRepublica laxarxaxanante1 
AGAINST	xaviermartinezg JoelJoanJuve Que bo el vaig veure a Madrid cuant va fer la foto a Gran Via
NEUTRAL	RT FinsalNabokov Fairy Fairy El proper referèndum per Tots Sants i us fotrem amb els panellets de P4 Flipareu
FAVOR	Anna Gabriel La solució no passa ni per la llibertat dels presos ni pel retorn de les exiliades  El matí de Catalunya Ràdio 
AGAINST	montserectoret3 Ara la cosa pinta no malament no fatal aviam com podem sortir daquesta situació La tensió cada vegada será per desgracia mes forta En fi que hi hagi molta sort per tots i que tot es pugui arreglar be Treball sanitat atur escolas pensions
AGAINST	Morir en soledat a HOSPITALET La 2a ciutat de Catalunya destaca per aquest indicador que té causes tant diverses com manca recursos econòmics pobresaenergètica deficient qualitat habitatges i manca de suport relacional i familiar 
AGAINST	Gràcies Ovidi4 per les cançons i paraules del vostre extraordinari concert a Lledoners Aquests mesos la música sens endú com un auguri de llibertat FreeTothom 
NEUTRAL	RT FinsalNabokov El 155 ha estat la teva tomba capullo 
FAVOR	Aturat el bus de lodi d Hazteoir custodiat pels mossos 🤔 vulnerant qualsevol dels mandats sorgits de la govern i bcnajuntament contra lodi que representa aquest vehicle NoPassaran 
NEUTRAL	RT tonialba Ho sento Ja no els aguanto més MHP AixequeuLaSuspensio DUIinmediata
AGAINST	Hauria de dir Trapero va dissenyar de forma eficient i professional uns mecanismes dactuació que van permetre que els autors dels atemptats del 17A quedessin impunes però això deixa en evidència a molts ineptes TrapHERO judicifarsa NoEsteuSols
FAVOR	RT elnacionalcat La BBC rotunda Protesta massiva dels independentistes catalans 
FAVOR	RT Lespurnabloc Al feixisme no sel discuteix sel destrueix Buenaventura Durruti 
AGAINST	RT rhgcat 🔴Esta tarde a las 1800h entrevista a manuelvalls en directo en  📻 
AGAINST	Lanhel de tot govern a controlar en quin moment el poble surt a manifestarse en favor dels seus interessos també estava en el programa electoral
AGAINST	josepalay QuimTorraiPla EUombudsman EPPresident KRLS Quin es el noi aquest que presenta la queixa 
AGAINST	CarmePags3 Varalaukar JuanPoz9 cronicaglobal Lo que no tagrada esta manipulat en la vostre linia  que tontos sou ufff
FAVOR	RT naciopolitica PPopular i CiutadansCs protesten per laparició sorpresa de Puigdemont al Parlament Europeu 
FAVOR	2 L1 dOctubre lempoderament de les bases va ser tan explosiu que la propera vegada serà impossible de sotmetre a criteris de prudència io oportunitat política El poder pertany a les bases I les bases tenen molt clar que lobjectiu de lindependentisme és la independència
AGAINST	QuimTorraiPla junqueras Patetic nois aixo no es tv3
FAVOR	Anem tots a la Pl Sant Jaume defensem la nostra llengua lluitem per la nostra llibertat per la democràcia i per fer efectiva la República Catalana OmplimSantJaume TotsASanJaume foto tram 20Diada 2018 SoniaRallo 
NEUTRAL	RT mcifuentes1967 Njaa592 JordiMagria1 Em recorda a algú JudiciTV3CatRàdio judiciFarsa 
FAVOR	🔴marcelmauri El proper dia 16 a Madrid deixem clar que avui defensar la democràcia a Espanya passa per defensar el dret a lautodeteminació de Catalunya Cal explicarho a tots els ciutadans de lEstat espanyol És clau elpuntavuitv 
FAVOR	Senyora secretària judicial sap què fa morir de por Centenars de persones davant dun col·legi electoral en silenci En silenci per poder sentir si arriba o no la policia El dubte de si el teu col·legi serà un dels escollits i tu seràs un dels apallissats JudiciTV3CatRàdio
FAVOR	01 MRajoy i Rivera també va dir que ara el govern de Catalunya ja sap què passa si saplica el 155 I ells malauradament per a ells prou que ho saben 
NEUTRAL	❄️⚠️Quan fem ús destufes o calefactors és important ventilar les habitacions de casa diàriament per assegurar lentrada daire net i mantenir sempre una distància de seguretat BombersBCN 
AGAINST	Casado avisa a Sánchez que lautogovern de Catalunya és difícilment ampliable  El dirigent popular creu que el president espanyol estaria incapacitat per seguir governant si hi ha una consulta sobre lautogovern EnTempsRealEPA 
FAVOR	Aquells que sostenen que Espanya és una democràcia liberal homologable a les del nostre entorn els preguntaria a quina democràcia liberal empresonen a un candidat a la presidència dun govern ENMIG DEL DEBAT DINVESTIDURA Això fou molt greu I la dignitat de jorditurull immensa 
AGAINST	Megacartell a la plaça Vella de Terrassa LlibertatPresosPoliticsiexiliats 
AGAINST	Visca Catalunya des dEurodisney Una foto de la Diada2018 de Josep Lluís Navarrete Envians la teva foto de la Diada al 622 49 62 25  
NEUTRAL	La família Franco demanarà al Suprem suspendre lexhumació del dictador 
FAVOR	Sobre les fortaleses del precandidat unionista a Barcelona Manuel Valls el segon polític més mal valorat pels francesos 
FAVOR	Agraeixo a constxlaruptura que em permetessin llegir aquest escrit en el acte de suport a la TamaraVila83 Mira el vídeo no et pots quedar igual després de veurel Lèxit ve quan tothom sap quin és el paper que ha de fer shameONspanishjustice 
FAVOR	📣 ATENCIÓ COMUNICAT‼️ 🔴 Tot el nostre suport i escalf a les companyes encausades 👉 Si ens toquen a uni ens toquen a totis‼️ DecidimSer Solidàries CDRenXarxa 
AGAINST	RT JotaMSilvaA Un cuc que ha traït la seva gent Nivelazo Men vaig a dormir Ça suffit chers amis 
FAVOR	1 Els partits sobiranistes presents al Congreso han dexigir al PSOE que lAdvocacia de lEstat deixi de personarse en el judici contra els presos polítics i els exiliats Fil
