id_str	TWEET	LABEL	CLEAN_x	CLEAN_FULL	LEMMA	LEMMA_CLEAN	part	user_id_str	user_screen_name
10931212335148892e+18	@andreucanals @cpallecl Benvolgut, no se com explicar-te que els MOSSARABS van ser els cristians que van viure entre el 711 i el 1492 sota dominació musulmana. Ja eren cristians. Els MORISCOS, són els musulmans que viuen sota domini cristià, per tant el terme contrari a Mossàrab. Fas un poti poti....	AGAINST	benvolgut explicae mossarabs cristians viure dominació musulmana cristians moriscos musulmans viuen domini cristià terme contrari mossàrab poti poti	benvolgut explicae mossarabs cristians viure dominació musulmana cristians moriscos són musulmans viuen domini cristià terme contrari mossàrab fas poti poti	benvolgut explicae mossarabs cristià viure dominació musulmà cristià morisc ser musulmà viure dominar cristià terme contrari mossàrab fer poti poti	benvolgut explicae mossarabs cristia viure dominacio musulma cristia morisc musulma viure dominar cristia terme contrari mossarab poti poti	train	965834720.0	JordiCerda
10383299663023186e+18	Concert de U2 a Berlín. Mireu el segon 21. La manca de democràcia a Espanya cada vegada és més reconeguda internacionalment. Desgraciadament, aquesta es la verdadera #MarcaEspaña reconeguda cada vegada més al món. https://t.co/syXPioQdf1	AGAINST	conce berlín mireu segon manca democràcia espanya vegada reconeguda internacionalment desgraciadament verdadera #marcaespaña reconeguda vegada	conce u berlín mireu segon manca democràcia espanya vegada és més reconeguda internacionalment desgraciadament verdadera #marcaespaña reconeguda vegada més món	conce un berlín mirar segon mancar democràcia espanya vegada ser més reconèixer internacionalment desgraciadament verdader #marcaespaña reconèixer vegada més món	conce berlin mirar segon mancar democracia espanya vegada reconeixer internacionalment desgraciadament verdader #marcaespaña reconeixer vegada	train	8.578559282590147e+17	elenacardona222
1092059408891302e+18	Per tripijocs, els nostres polítics ..    trampes i mentires per tot arreu https://t.co/ejbmZJrZgL	AGAINST	tripijocs polítics trampes mentires	tripijocs polítics trampes mentires	tripijoc polític trampa mentir	tripijoc politic trampa mentir	train	48744241.0	KhommonNoise
1099215360472039420	@miqueliceta @socialistes_cat @TimmermansEU @PES_PSE @PSOE Miquel... Has convidat als teus amics per a que també vinguin a votar amb tu aquest cop? https://t.co/VQpvViWZK3	FAVOR	miquel convidat amics també vinguin votar	miquel convidat amics també vinguin votar cop	miquel convidar amic també venir votar copar	miquel convidar amic tambe venir votar copar	train	1090388131768164350	2Joanr
10975116980203397e+18	La política de la por : una arma eficaç al llarg de la història contra les llibertats...i ara? Què en pensen els experts en història contemporània Javier Rodrigo i Ramon Arnabat?  ➡️Cicle de diàlegs #Unainfànciasotalesbombes, aquest dimecres, 19h, a l'Auditori d'El Born CCM. https://t.co/5ThvAJjhHR	NEUTRAL	política arma eficaç llarg història contra llibeatsi pensen expes història contemporània javier rodrigo ramon arnabat ️cicle diàlegs #unainfànciasotalesbombes dimecres auditori born	política arma eficaç llarg història contra llibeatsi ara pensen expes història contemporània javier rodrigo ramon arnabat ️cicle diàlegs #unainfànciasotalesbombes dimecres h auditori born ccm	polític armar eficaç llarg història contra llibeatsi ara pensar expes història contemporani javier rodrigo ramon arnabat ️cicle diàleg #unainfànciasotalesbombes dimecres hora auditori bornar ccm	politic armar eficaç llarg historia contra llibeatsi pensar expes historia contemporani javier rodrigo ramon arnabat ️cicle dialeg #unainfanciasotalesbombes dimecres hora auditori bornar	train	436642721.0	BCNx4euros
1097626873432105e+18	@koalitakorekore Excuses de mal pagador. No barregem Europa, tombar-los ha estat una pinça dels independentistes amb la dreta espanyola i ha forçat unes eleccions on ja veurem que passa, tindreu el vostre anhelat 155 (això sembla) com ve anunciant que farà el Casado fa mesos.	AGAINST	excuses pagador barregem europa tombarlos pinça independentistes dreta espanyola forçat eleccions veurem passa tindreu anhelat això sembla anunciant farà casado mesos	excuses pagador barregem europa tombarlos pinça independentistes dreta espanyola forçat eleccions veurem passa tindreu anhelat això sembla ve anunciant farà casado fa mesos	excusar pagador barrejar europa tombarlos pinçar independentista dret espanyol forçar elecció veure passar tenir anhelar això semblar venir anunciar fer casado fer metre	excusar pagador barrejar europa tombarlos pinçar independentista dret espanyol forçar eleccio veure passar tenir anhelar aixo semblar venir anunciar casado metre	train	7.151633886708449e+17	Conximmarti
10979496694166815e+18	Jo el dijous aniré a treballar perquè  si no treballo no guanyo diners, al contrari que la classe parasitària que controla el nostre país. https://t.co/ZuKa7t0ulH	AGAINST	dijous aniré treballar treballo guanyo diners contrari classe parasitària controla país	dijous aniré treballar treballo guanyo diners contrari classe parasitària controla país	dijous anar treballar treballar guanyar diner contrari classe parasitari controlar pair	dijous anar treballar treballar guanyar diner contrari classe parasitari controlar pair	train	2894747794.0	mariamoyaam1
10920401625808036e+18	Els presos polítics estan en cel·les individuals i poden començar a rebre visites https://t.co/eqPD2sVMfv	FAVOR	presos polítics cel·les individuals poden començar rebre visites	presos polítics cel·les individuals poden començar rebre visites	pres polític cel·la individual poder començar rebre visitar	pres politic cel·la individual poder començar rebre visitar	train	103405165.0	smujal
1045326404861210626	A l'institut de #SantAndreuDeLBarca, avui ha passat una cosa molt significativa. Hi havia 4 feixistes analfabets que feien molt soroll, però tots hem de tenir clar que eren 4.	FAVOR	institut #santandreudelbarca passat cosa significativa feixistes analfabets feien soroll però tenir clar	institut #santandreudelbarca passat cosa significativa feixistes analfabets feien soroll però tenir clar	institut #santandreudelbarca passar cosa significatiu feixista analfabet fer sorollar però tenir clar	institut #santandreudelbarca passar cosa significatiu feixista analfabet sorollar pero tenir clar	train	1137410166	Almat49
1097803688792506373	🗣️Turull:  Els ciutadans de Catalunya no són ovelles. Tenen criteri. El moviment independentista va de baix a dalt  #ElCircDelSuprem https://t.co/5prCbgqqNL	FAVOR	️turull ciutadans catalunya ovelles tenen criteri moviment independentista #elcircdelsuprem	️turull ciutadans catalunya són ovelles tenen criteri moviment independentista #elcircdelsuprem	️turull ciutadà catalunya ser ovella tenir criteri moviment independentista #elcircdelsuprem	️turull ciutada catalunya ovella tenir criteri moviment independentista #elcircdelsuprem	train	2400286802	aliciahook1
10932952319639427e+18	@Mes_324 @324cat @tv3cat @MagdaGregori @joansafont @andreamarmol_ En el @parlamentcat no val la majoria ni la minoria social @andreamarmol_ funciona aixi https://t.co/gSLoIKwgKX La majoria social és un referèndum, com que veig que ets una defensora d'ell. perquè no els demanes dia si i dia també?. Després la veurem la majoria.  @Mes_324 @324cat	NEUTRAL	majoria minoria social funciona majoria social referèndum veig defensora demanes també després veurem majoria	val majoria minoria social funciona majoria social és referèndum veig defensora demanes dia dia també després veurem majoria	valer majoria minoria social funcionar majoria social ser referèndum veure defensor demanar dia dia també després veure majoria	valer majoria minoria social funcionar majoria social referendum veure defensor demanar tambe despres veure majoria	train	9.093471177974291e+17	EstherMarti8
10961708610217984e+18	RT @LleidaEducacio: Us volem explicar què hem fet @LleidaEducacio amb el vostre VOT a les eleccions sindicals de docents de pública... http…	AGAINST	volem explicar eleccions sindicals docents pública	volem explicar fet vot eleccions sindicals docents pública	voler explicar fer votar elecció sindical docent públic	voler explicar votar eleccio sindical docent public	train	106024136.0	lfilella
10979569232222249e+18	RT @Crack19291: Perdoneu a tots els q m'heu seguit i jo a vosaltres encara no. Digueu-m'ho sisplau i us tornaré el follow. Merci	NEUTRAL	perdoneu mheu seguit digueumho sisplau tornaré follow merci	perdoneu q mheu seguit digueumho sisplau tornaré follow merci	perdonar q mheu seguir digueumho sisplau tornar follow merci	perdonar mheu seguir digueumho sisplau tornar follow merci	train	9.093471177974292e+17	EstherMarti8
1097597760382124e+18	@VictorCR1970 @paquifer1969 Doncs que foto vols 🤣😎 https://t.co/JXiqExj7Fh	AGAINST	foto vols	foto vols	fotre voler	fotre voler	train	9.395879502785987e+17	AdvisorRuben
10989505160616714e+18	Periodista de #Tv3laseva sobre el cotxe de la Guardia Civil fent callar a la gent perquè ell pugui parlar. Periodista Catalana de Tv1 silenciada. Periodista Catalana d’Antena3, propietat d’un Català, acusada de manipular. https://t.co/Ulf4xhBTXm	AGAINST	periodista #tvlaseva cotxe guardia civil fent callar gent pugui parlar periodista catalana silenciada periodista catalana antena propietat català acusada manipular	periodista #tvlaseva cotxe guardia civil fent callar gent pugui parlar periodista catalana tv silenciada periodista catalana antena propietat català acusada manipular	periodista #tvlaseva cotxe guardia civil fer callar gent poder parlar periodista català tv silenciar periodista català antena propietat català acusar manipular	periodista #tvlaseva cotxe guardia civil callar gent poder parlar periodista catala silenciar periodista catala antena propietat catala acusar manipular	train	3683459002.0	PatiPatiBcn
1038863788068544512	Ni parlar-ne!! La #Diada2018 serà per portar la República i de retruc alliberar els presos polítics. Per aquest ordre @perearagones https://t.co/1Sg9lLoSaI	FAVOR	parlarne #diada serà poar república alliberar presos polítics ordre	parlarne #diada serà poar república alliberar presos polítics ordre	parlarne #diada ser poar república alliberar pres polític ordre	parlarne #diada poar republica alliberar pres politic ordre	train	1855345998	annsalar
1096120651499425792	@EP_President Any step backwards would erode our democracy... #freethemall Puigdemont no podria ser detingut a l'Eurocambra segons la normativa de la UE https://t.co/VSm25HrLhC via @larepublicaCat	FAVOR	step backwards would erode democracy #freethemall puigdemont podria detingut eurocambra segons normativa	step backwards would erode our democracy #freethemall puigdemont podria detingut eurocambra segons normativa ue	step backwards would erode our democracy #freethemall puigdemont podrir detenir eurocambra segon normatiu ue	step backwards would erode democracy #freethemall puigdemont podrir detenir eurocambra segon normatiu	train	438322800	BehaveHonorably
10959309604099603e+18	@QuimTorraiPla Ara ho has dit, els únics interessos l'autodeterminació!..De quins catalans??... T'importem una m!!! Votarem i acabarem amb tota aquesta situació vomitable i intolerable!!! Els carrers són de tots i entre tots aixecarem Catalunya (España)!!.	AGAINST	únics interessos autodeterminacióde quins catalans timpoem votarem acabarem situació vomitable intolerable carrers aixecarem catalunya españa	ara dit únics interessos autodeterminacióde quins catalans timpoem votarem acabarem situació vomitable intolerable carrers són aixecarem catalunya españa	ara dir únic interès autodeterminacióde quin català timpoem votar acabar situació vomitable intolerable carrer ser aixecar catalunya españa	unic interes autodeterminaciode quin catala timpoem votar acabar situacio vomitable intolerable carrer aixecar catalunya españa	train	9.009805944815165e+17	angelstello12
109200575867222e+18	Torra sume en la parálisis total a la Generalitat, Miquel Noguer @mnoguer https://t.co/typR6BnJUf via @elpais_espana	AGAINST	torra sume parálisis total generalitat miquel noguer	torra sume parálisis total generalitat miquel noguer	torra sumar parálisis total generalitat miquel noguer	torra sumar paralisis total generalitat miquel noguer	train	74205573.0	miqueliceta
