LABEL	preprocessing_B
FAVOR	 acaba el interrogatorio de melero a nieto toma la palabra van den eynde defensa de junqueras y romeva #juicioproces
NONE	renan manda uma série de recados no longo discurso o último sobre nepotismo cruzado sobre a mulher de onyx que trabalha no gabinete de davi alcolumbre
FAVOR	pues a crear un partido que aglutine a los hartos de políticos venga ánimos
FAVOR	un sujeto que mintioen varios asuntosy ahora tiene credibilidadvenga yamanporreros del fascismo
AGAINST	puigdemont les traiciona a todos ellos y ellos siguen lamiéndole el culo son unos auténticos enfermos mentales no hay duda alguna pobrecillos
AGAINST	hay que ver en él no digo los jueces ellos harán su inmaculada labor a un catalanista que transportado por la máquina del tiempo ha venido desde el tiempo de rovira i virgili hasta el siglo xxi vía libresca ideológica se entiende
NONE	la exsecretaria de estado fue derrotada por trump en los últimos comicios
AGAINST	por esta razón la constitución alemana asegura art que los partidos cuyos fines sean poner en peligro la existencia de la república federal de alemania son inconstitucionales y solucionado ya no necesita que explicar nada
AGAINST	masiva manipulación demoscópica de medios de tv y prensa en cataluña que intuyen el colapso golpista que afectará en perder las dadivas vía subvención que reciben de apoyar la demencial república catalana la descomposición cada vez más latente #siguemeytesigovox
NONE	tv reconoce por primera vez que la declaración de independencia fue fake
NONE	todo dia o tarot reale falando que vai dar boa na minha vida amorosa e todo dia eu kkkkk
NONE	el #votoparticular del juicio del #procés nieto ha hecho lo que fue incapaz de encarar ha defendido el papel de la y la el #o con una par de porras la contracrónica de
FAVOR	manipular a un alto de gente en berga o en torroella tiene mucha más influencia que a un bajo en badalona o rubí diría que lo has dicho al revés no aquí la fábrica de indepes en cuanto a tv son telecirco antena etc etc no te equivoques
AGAINST	lo que viene siendo la democracia de toda la vida prohibir imponer
NONE	según forn los mossos eran los apaleados por los no indepes y pedían ayuda ellos viven en un país inventado donde pasan cosas que el resto no vemos que hdp
AGAINST	en la sectatv dice que hay que tener diálogo con los golpistas no soy independentista pero hay que diferenciar entre los españoles y los catalanes  los extremos son aquellos que no quieren dialogar  recordemos que esta chusma les paga roues y soros 
AGAINST	 los putos argumentos de la fiscalía que han destrozado la defensa de los golpistas
FAVOR	no me cierro a hablar con cualquier fuerza política faltaría más pues casi todos sabemos que si necesita a los separatistas se aliará con ellos aunque arruine a españa la cabra tira al monte
NONE	torra y puigdemont lanzan una soflama antieuropeísta en bruselas
FAVOR	mi tuit no quería mezclar cataluña con la soberanía quería demostrar que la soberanía popular no se puede representar en un parlamento mediante diputados es el gran engaño de la edad contemporánea la democracia indirecta
AGAINST	dale  si tú también crees que es una sucia rata al servicio de los regímenes comunistas que intenta blanquear a maduro eta y los indepes catalanes #salvadosmaduro
AGAINST	mujeres afines a vox convocan una manifestación contra el feminismo supremacista el de marzo gran iniciativa de mujeres de verdad hay q votar a masivamente #españaviva #vox #voxavanza
NONE	 se friends mostrasse a realidade dos jovens atuais todos os episódios seriam assim
AGAINST	así prepara el independentismo la venganza contra las empresas que dejaron cataluña
AGAINST	tampoco te lo comas con la mirada a no está de acuerdo con la hoja de ruta y las formas pero el objetivo que él pretende es el mismo que la pandilla sentada en el banquillo madrileño la independencia ruinosa y soberbia
AGAINST	españa vale tanto por sus principios y valores q demostramos en nuestras vidas y en la lucha por nuestra madre  patria #vox nos da una fuerza extraordinaria qué salimos a ganar las #eleccionesgeneralesabril ha llegado la hora en que todos seamos participes #vivaespaña
FAVOR	yo me preocuparía por lo que te impide ver la realidad ni sectarismo ni radicalismo se nota que no sabes en que consiste el nacionalismo de la gran mayoría de indepes surgido a partir de ver al que está del otro lado no porque nos haya convencido el govern
NONE	 o gabigol feliz pela assistência caralho esse cara é muito flamengo
AGAINST	puigdemont y torra tienen las puertas de europa cerradas a cal y canto asaltar la sede de la comisión europea en barcelona no fue una buena idea tener el apoyo de los servicios secretos rusos menos
FAVOR	yo el o voté en blanco pero después por la noche y los días posteriores lo vi claro españa solamente puede ofrecer a cataluña mantener el estado actual de ca no hay más autogobierno ni soberanía ni referéndum
NONE	 mourão diz que o brasil perde com recuo de moro sobre ilona szabó
FAVOR	desesperados porque su gente vosotros los españoles que amáis vuestra tierra y vuestra manera de ser les pide algo que no les dejan hacer deciden convocar el referéndum a pesar de la prohibición de los moros eso enfada mucho a los árabes no españoles incluido el rey
FAVOR	#venezuela donde el capitalismo gana a la democracia país que ganan las urnas y el pueblo es pisoteado por los intereses geopolíticos del imperio mundial dirigiéndolo hacia una guerra civil si ese imperio que todo lo mece desde el silencio y la mentira
AGAINST	se confirma que los independentistas están nerviosos en cataluña fue la comunidad autónoma que más aportó a las arcas públicas por impuestos de tabaco
AGAINST	esto es lo que pasa cuando los separatistas hacen el idiota y ponen en riesgo la vida de los demás conductores en la autovía con marchas lentas en favor de los golpistas separatistas un camión no pudo evitar chocar con un vehículo que iba lentamente por el carril izquierdo
AGAINST	una parte gruesa de la cúpula indepe eran conscientes q no sería posible e incluso no querían en realidad la independencia querían vivir de ella otros muchos como ése enloquecieron y se creyeron el relato pero la pedagogía de la cárcel es extraordinaria y recapacitarán
FAVOR	españa sin darse cuenta que solo es una región pobre de europa todavía sueña en grandezas con un juicio a unos independentistas que solo sueñan en salir de la cárcel para repetir lo que hicieron
AGAINST	nunca he dudado de su inteligencia el problema surge cuando te lo crees y pasa en todos los sitios no es nada exclusivo del independentismo
AGAINST	podemos dice #lapatriasonpersonas su líder dice que extraña a su comandante chávez aunque ahora lo niega #podemoseschavismo # que todos lo vean
AGAINST	el vínculo olvidado entre erc y el fascismo de mussolini para lograr la independencia de cataluña
FAVOR	mi homenaje a antonio machado vía excelente articulo de candido marquesan millanque se pregunta como #azaña y #machado yacen fuera de españa y el #genocida sigue aqui #antoniomachado #memoriahistorica
FAVOR	quizas tenga que ver con que éste diario se está pronunciando en contra de la pantomima de juicio contra los presos políticos catalanes
AGAINST	#salvadosmaduro #evolecómplicedemaduro el único golpista fue chávez que parte de la historia de mi país siempre se quiere saltar el usurpador
FAVOR	#endirecto junqueras ha abierto su declaración ante el tribunal supremo con el golpe de efecto esperado me considero un preso político #juicioproces
NONE	sabrina que expôs o abusador joão de deus se suicidou hoje hackearam e vazaram nude da luisa sonza até quando o corpo da mulher não vai ter valor nenhum não existe machismo né
AGAINST	georges soro me intriga mucho desde que tuvo el encuentro secreto en la moncloa con sánchez multimillonario presuntamente induce crisis en los países para invertir en divisas y financia el separatismo catalán
FAVOR	#judicitvcatradio #procesoprocésarv alguien puede decirme la diferencia entre los abogados de la acusación del estado y los de vox ambos basan sus preguntas en mentiras los del estado no escuchan ni las respuestas de los acusados una vergüenza
AGAINST	a pocas horas de la charla puigdemont y torra buscan un lugar para celebrarla
FAVOR	el relevo generacional esta garantizado con esta juventud tan luchadora bravo por ellosas units som més forts #vagageneralf #judicifarsa #nioblitniperdó #judicifarsa
FAVOR	son una puta plaga en el tiempo vivido en holanda he encontrado bebedores fumadores de cannabis fascistaspero a nivel de las instituciones de gobierno aunque no son ángeles ni políticos ni jueces tienen la descarada impunidad que hay en españa
AGAINST	si en eso tienes razón en los grupos de whatsapp los nacionalistas del lazieran los primeros en poner comentarios políticos cuando alguien les contestaba se enfadaban pero aunque se insistiera en evitar eso ellos seguían al final fin del grupo
FAVOR	hacer un referéndum legal es tirar para el lado independentista hostiamos abuelas eternamente
AGAINST	policías y #guardiacivil apremian a interior para cobrar la #equiparacionsalarial tras el rechazo de los pge sindicatos y asociaciones piden a marlaska mecanismos legislativos para percibir el segunda tramo que les iguale a los mossos desquadra
FAVOR	como dice mi amigo la cup va a subir en votos por qué porque a la hora de la verdad son los únicos que ponen los huevos encima de la mesa y se parten la cara donde se la tienen que partir en la calle y con el pueblo #femxarxa #independència #totsasantjaume
