LABEL	preprocessing_B
NONE	les deu declaracions clau de jordi turull al judici del procés #judicitvcatràdio
NONE	nieto insisteix si els mossos haguessin complert amb el mandat judicial lo no shagués celebrat ara bé hi ha contradiccions sobre quin era aquest mandat judicial havia de precintarse els centres segons ell sí segons lordre del tsj no
AGAINST	ni la presó ni lexili ni la seva violència no són cap límit per a nosaltres aquest país és plural i divers però per sobre de tot estima la democràcia estima el diàleg i estima la llibertat construïm un país de tothom i per a tothom festen soci
NONE	laudiència nacional descarta terrorisme en lagressió dalsasua #altsasukoakaske
FAVOR	el proper dissabte de setembre ens trobem a les h davant fgc plaça major per dir als feixistes de que no són benvinguts per un sabadell de totes i un futur lliure de feixisme avui i tots els cops que calgui prenem de nou els carrers #sabadellantifeixista
FAVOR	parlament ️ hem viscut una nova expressió de la repressió de lestat en aquest cas centrada en el trasllat dels presos polítics volem denunciar que el trasllat sha donat en condicions infrahumanes a #llibertatpresospolítics #alcemnos
FAVOR	aquesta és una veritat com una masia de pagès hem triat aquesta opció no violenta des de primer moment qué penseu fer si no votem i regalem escons més a la dreta podridaha quedat palés que la majoria indepe no vol ni llençar ni un paper terra per aconseguir el
NONE	aquí tenéis el vídeo completo dónde se oye claramente que hay que facilitar la salida de la comitiva judicial sois unos farsantes y manipuladores #llibertatpresospoliticsiexiliats
AGAINST	sortim de veure a a la presó i a la porta ens trobem això aquest petit grup de gent cada dia representant a milions que no volem acceptar la normalitat dels presos i les preses polítiques
AGAINST	 no ho entenc si marxem per què demanen la regeneració despanya
FAVOR	 la gent fa fora a extremadreta catalana i sona bella ciao a #omplimsantjaumes #amor
NONE	el reverend stern un activista afroamericà que es fa amb el poder dun partit neonazi dels estats units per destruirlo des de dins
FAVOR	perquè els nostres millors liders polítics estan presos o exiliats tant de bo algú dels que tenim avui al capdavant tingues la força el coratge i la dignitat de qualsevol dels que no hi poden ser per falta de llibertat
AGAINST	 la dui era broma tonto joaquín luna
AGAINST	 hi ha hagut un relat internacional pagat amb els diners de tots els catalans a través de diplocat explicant que espanya és turquia #elsmatinstv
AGAINST	️ consellera necessitem dun mediador perquè ens hem adonat que quan lestat espanyol dona la seva versió sobre el que sha parlat a les reunions no coincideix amb el que sha acordat algú ha de donar fe de les coses que sacorden
NONE	el fiscal javier zaragoza fa un interrogatori al número dos de molt preparat i adreçat a la deslleialtat dels mossos i a la violència dels nieto diu el major trapero estava totalment alienat amb la generalitat #judicitvcatradio
NONE	 unes pizzes unes ampolles de fairy uns cons voladors semblaria un episodi de bob esponja però és un judici penal espan
AGAINST	jlluís espinós als que ja acabada leso tinguin clar cap on volen anar sels ha de facilitar que ho puguin fer el batxillerat hauria de ser més flexible i tenir un bon sistema de tutoria semblantment amb la fp #perqueapostem
AGAINST	 parlarà amb lidioma que li surti dels ous clasista de merda
NONE	apliquen per primer cop amb èxit una teràpia genètica que impedeix la manifestació duna de les malalties infantils més greus
FAVOR	 els antiavalots q envia el gc govern central sapunten en algún tram concret per la diada o aniran per lliure
FAVOR	#judicitvcatràdio els jutges del suprem no troben sospitós que els testimonis recordin perfectament les preguntes del fiscal acusació particular i no recordin ni els hi consti res quan pregunten les defensesquina diferència hi ha entre no voler declarar i no voler recordar
FAVOR	ara que el govern autonòmic de catalunya ens ha dit que no podem anar a la plaça st jaume hi aniré amb moltes més ganes #omplimsantjaumes #omplimsantjaume
AGAINST	altright bannoniana pura humor malo infantilisme futbolisme i testosterona a més de voler ser jutge sentjo què sé
FAVOR	jo aniré el s a #omplimsantjaumes amb una ampolla daigua uns fruits secs diners per si mhaig de comprar un entrepà i el mòbil carregat i no sé què passarà per mi serà com anar a una cita a cegues
AGAINST	una vergonya de govern
FAVOR	ramón cossio per ser càrregues shan dusar bales de goma o gasos lacrimògens vídeo la policia espanyola ataca avis i nens amb gasos lacrimògens a aiguaviva #judicifarsa #judicitvcatràdio #femlarepúblicacatalana #apoyarénogracias #noatot #femxarxa
FAVOR	voleu fer república doncs mireu de minimitzar els danys que suposarien una vaga indefinida i posemne la data dinici
NONE	vols entrar de la millor manera al cap de setmana doncs no et perdis el concert daquest vespre a les h amb i el seu primer àlbum melic cançons escrites i arranjades per la cantautora en català i en portuguès
NONE	ahir em vaig passar el dia al congrés escoltant discursos infames i vergonyosos avui en canvi puc escoltar raonaments polítics dalçada de la mà d@junqueras la tragèdia és que oriol junqueras no està a un parlament està a un tribunal
AGAINST	no esteu defensant a un jutge esteu atacant a les seves víctimes injustament empresonades i això sí que no té perdó
AGAINST	podries deixar de pensar quel únic que no es mamá el dit ets tú
FAVOR	porto un parell de dies que llegeixo i no dic gran cosa pero ara en ve de gust puntualitzar una mica dintre fil no soc independentista desde el porto anys i a dia de avui no he vist res que no shagi fet durant tot aquest temps obrir peatges als ja ho feia erc
AGAINST	 el tsjc exigeix als mossos protecció permanent a tots els jutjats per les accions dels cdr
FAVOR	ja ho vau escoltar organitzemnos i mobilitzemnos️  perquè la #república no ens la faran a les institucions sempre ho hem dit lhem de guanyar al carrer barri a barri  defensem els drets socials defensem la #república  #tardorcalenta #cdrenxarxa #mvttorra
NONE	això obligaria el tribunal a haver de posar a tots els acusats advocats del torn dofici suspendre el judici i tornar a assenyalar lescàndol mundial ja no el podria passar per alt el tedh destrasburg
FAVOR	última hora puigdemont viatja a suïssa per participar en la festa popular de la república al cantó de jura el president a lexili nés convidat dhonor
FAVOR	estimeu el país amb sinceritat i no podeu entendre que hi hagi qui menteixi sobre aital qüestió no podeu entendre la mala gent els cínics i venuts no us quep al cap però la política catalana està plena fins al capdamunt de mentides i xantatges quan sentengui guanyarem
NONE	 marta canvia de partit si us plau
AGAINST	  vídeo pep guardiola torna a exigir la llibertat dels presos polítics tant de bo puguin tornar a casa
FAVOR	la por de montserrat del toro tenim por de volar por de parlar en públic por danar per un carrer solitari por de fer el ridícul etc però la por de montserrat del toro pot portar uns polítics a estar anys tancats a la presó la por aquell argument indiscutible
NONE	 comença la declaració de xevi xirgo director del punt avui vídeo àudio minut a minut #judicitvcatràdio
AGAINST	 qui és el poble català
NONE	volem estendre la mesura de destinar el de gran rehabilitació i nova construcció a habitatge protegit per tot catalunya el de febrer taller i presentació del kit elaborat de primera mà per grup promotor aprèn com exigirho al municipi #xatotcatalunya
AGAINST	la gent no testa fent res ni fan res denunciable nomes estan exercint el dret de manifestació mha passat el mateix en altres ocasions i altres manis i trobo raonable que la gent si veu un micro o unes sigles aprofiti per expressarse a no ser que hi hagues agressió física
NONE	lany lamb va assumir un fort compromís amb la #mediterrània amb el propòsit dimplementar una política especifica de coperació pels #refugiats i donar resposta a aquesta crisi social
FAVOR	 la història sescriu amb accions pensi com vol que sescrigui la seva sr #tajanipuppetoffascism
AGAINST	 ja no podrà cantar els segadors 
FAVOR	bon dia què us semblaria fer una muralla de partits independentistes front madrid en les eleccions del dabril #junts per la república# repliqueu
FAVOR	no pensis només en el govern de la generalitat pensa en els municipis i pensa en la tendència dels darrers anys
FAVOR	els independentistes pacífics som a sant jaume no llençant pots de pintura als els darran com a molt son els qui fan el joc als de jusapol demà ningú parlarà del fracàs de la manifestació fatxa sinó dels enfrontaments amb els i el teu tuit és un exemple
AGAINST	 revolucionaris i exiliats de postureo tots amb sou públic #sensevergonya
AGAINST	tardà sha superat no només ignora el mandat de lo sinó que ara ja nega directament el dret a lautodeterminació dels catalans i intenta vendre lenèsima moto federalista per qui ens han pres
AGAINST	doncs res ja han tornat els que insulten els que em renyen els que menvien tuits asquerosos els que em diuen que el meu pre sap molt mes jo tot fer per crítica política calla que són els altres els que ho fan tot fatal que aquí a little catalunya som hiper demòcrates
FAVOR	la sexta explicant en horari de màxima audiencia i a tota espanya que els presos polítics catalans no han comès cap delicte i haurien de ser a casa seva a través del gran wyoming que és qui ho explica
FAVOR	 no caure en el sectarisme missatge del mh puigdemont als liders de pdcat
AGAINST	si llegeix lentrevista no hi veurà cap equidistància només fets es bo no quedarse en el titular jo no escric els titulars responc entrevistes
NONE	llibertat condicional per a juan antonio roca principal condemnat pel cas malaia
