LABEL	preprocessing_A
FAVOR	zasza cuando mariano rajoy pedia referendum zapatero parar cataluña cuentale socios ultraderecha porcar ahora niegas hasta necesidad dialogar escuchad rajoy tiene desperdicio #felizsabado
AGAINST	llegar podamos decir tachen unionistas retrogrados torra cretino
FAVOR	irlanda salido crisi encarcelando banqueros islandia salido crisi encarcelando politicos españa estamos intentando salir encarcelando raperos tuiteros rockeros manifestantes
FAVOR	pua meterme carcel porcar hacer referendum ilegal aqui ahora partido popular partido corrupto historiar deberia ilegalizado vida
FAVOR	frente acceso lateral claustro catedral barcelona callar obispo bisbe encontramos monumento martires independencia españa frente napoleon patriotas verdad #independencia #españa #cataluña #patriotas #napoleon
AGAINST	#felizsabado fuga empresas cataluña quim torra consigue echar empresas cataluña referendum ilegal
AGAINST	estimar señora ningun pais occidental permiten quebrantar constitucion derecho internacional solar republicas pandereta
AGAINST	vale aplicarles mismo planteamiento prohibir españa partidos independentistas grandeza nuestra constitucion tanto detestan constitucion català planeaba prohibir partidos independentistas
AGAINST	arrimadas pone rumbo congreso parar desalojar sanchez torra
AGAINST	quedan seguidora parar llegar ayudais ser entrar todos conseguiremos tener medio comunicacion #libre parar mayoria catalana silenciados
FAVOR	interes politica ciega muchas personas realmente somos capaç hablar general solar interesa #independencia #catalunya #politica #corrupcion
AGAINST	horas varias personalidades encuentran puertas conselleria tardar tremosa jordis llach hablan parar medios estado excepcion golpe democracia defendamos nuestras instituciones
NEUTRAL	esquerdar perdre controlar redes sociais legislativo executivo agora faltar perder controlar judiciario
FAVOR	enterado casado rivera oponen cualquier tipo negociacion independentismo proponen encarcelamiento masivo catalana porcar detras partidos indep esta menos media cataluña #relatorarv
NEUTRAL	declaracio raul romeva judici frase #judicitvcatradio
AGAINST	responsable miserias esos robado durante años cualdo hacienda pillado mafia pujolmas entonces achuchan perros restar españoles consiguen independencia libraran carcel quedar robado
FAVOR	provocar amerar llamar xenofobos habitantes constitucionalistas suena fer
FAVOR	pua parece demostracion como esos paisa estar vulnerando derecho internacional publicar concretar carta naciones unidas convencion viena relacionar diplomaticas mayor cinismo encimar digan hacerlo nombrar democracia
AGAINST	#laespañaquequieres feminista culte prosperar cientifica acepta retrocesos rechaza discriminacion modelos pais mucho juego españa quieres
FAVOR	albert rivera pablo casado pedro sanchez pablo iglesias esta valoracion principales liderar politicos
FAVOR	transicion ejemplar salvar tienen prision preventiu personas inocentes democratas surrealista vergonzoso #thisistherealspain #judicifarsa #shameonspain #republicacatalana
FAVOR	juicios familia laborales consultar #santiago #puentealto #lacisterna #maipu #martes #lapintana #sanbernardo #quilicura #renca #providencia #lascondes #lobarnechea #loespejo #laflorida #peñalolen #lareina #independencia #conchali
AGAINST	nuevo gobierno españa salga urnas #eleccionesgeneralesabril apoyado aplicar contundente #yacataluña medida urgente ningun buen español extrañar separatismo traido fuga empresas #juicioagolpistas
NEUTRAL	esto resuelve poniendo gente carcel seguro
NEUTRAL	petista aquela criatura defende maior bandido republica defende ideologia fracassar defende maduro defende guevara defende maior assaltar cofre publicos defende marxar mais podar esperar petista
NEUTRAL	carneiro puso celebrar llegar guaido adelantado pudir recibirlo
FAVOR	propone afiliados eliminar primarias candidatos escogeran dedo olerecordemos obsesion democracia transparencia
FAVOR	trampa fairy nueva viñeta blog #humoristadisponible #fairy #millo #millomenteix #judicifarsa #juicioproces
FAVOR	tiene toda razon tienen poco sentido estado provocar fascismo beneficiar este pais esta enloquecido
NEUTRAL	bolsonaro projeto parar brasil outros pensar brasil pensar bolsonaro
AGAINST	#laespañaquequieresesfeminista pua queremos muchisimos esta lejos gilipolleces intentais meter mujeres somos victimas somos capaç autonomas vamos lloriqueando todo queremos pasa generos #eleccionesvotoderechas
FAVOR	siento impotencia rabia politicos juzgando cumplir programar electoral estaba legitimado estadonos estar juzgando todos votamos ellos cumplen castigar carcel
FAVOR	#opinión independentismo esta preparado parar hacer frente pactar psoecs bueno bastante malo
AGAINST	#politica razones carrizosa parar volver aplicar cataluña
AGAINST	torra llama marioneta presidente parlamentar europeo puigdemont dice eslovenia pais hermano
FAVOR	jordi sanchez importar llamas sanchez secas parece refieras presidente español reconoce golpistas
FAVOR	#venezuela preguntar #maduro arrestar guaido claroel pobre criado regimen franquista crear todos paisa pasa #españa independencia judicial #venezuela democracia ejpaña #salvadosmaduro
AGAINST	llaman facha sigueme gustar escribo #equiparacionya #eleccionesvotoderechas #voxextremanecesidad #voxavanza #voxentodaespaña
FAVOR	nieto habla hechos conselleria economia saber habria operacion economia porcar orden judicial #juicioproces
AGAINST	pleno distrito eixamplar vamos preguntar porcar permitio separatistas cortar laborable callar diputacion poner pantallas parar juicio proces #boubcn
FAVOR	hola fogoso buenos dias aqui madriles preparad@s parar cantarles borbones lacayos mantienen tronar despreciando pueblo quiere referendum miercoles seguiremos alzando ️
FAVOR	denuncian interesada intervencion #sindicatos tradicionales policia maner activar conflictos politicos #cataluña
FAVOR	quien instrumentaliza instituciones publicas quienes aprobamos politicas beneficiar mayoria social este pais aquellos usan resortes estado parar obstaculizar investigacion corrupcion hacia desde gobierno #laespañaquequieres
NEUTRAL	visitar parar conocer base concursosoeo
AGAINST	golpistas nieguen responder preguntas demuestra unos cobardes
FAVOR	piden penas carcel hasta años algo legitimar cualquier democracia permitir pueblo votar referendum pero tejero cuestionaba sacrosant unidad españa quid
FAVOR	#potencialdestat #inesssss néixer néixer menos granar article prestigios editorial
FAVOR	empieza como pretenden construir rebelion funcionar hipotetica violencia preguntar todos representantes orden palo juez cuenta venir #judicitvcatradio #judicifarsa
AGAINST	teoria extendida considerar politicos independentistas sufrieron especiar disonancia cognitiu parar explicar desconeixñon realidad creanme disonancia jeta directamente sabian perfectamente riesgos incluso saldria bien
FAVOR	hola madrileños dejo guiar servir ayuda partir ahora dolores cabeza #graciasines
AGAINST	independentismo catalan chantajea jaque matar sanchez presupuestos eugenio narbaiza paseata
AGAINST	declaracion independencia bromar efecto cosa seriar aunque ahora quiera minimizar parar eludir responsabilidades penales clima vivido cataluña durante otoño nitidamente revolucionario tipico golpe estado
FAVOR	elecciones abril ningun votar perdido izquierda #siemprepsoe #laespañaquequieres
FAVOR	atenció piden colar desalojo acampar independentista sant jaume sant jaume poder cagar
AGAINST	puigdemont afirmar esta boquiabierto pasividad europa reconoce nadie apoya europa mundar mirar europa quiere nacionalismos hora
AGAINST	nunca entendere funcionario politico bloquee nadie menos quien simplemente dice verdades faltar respeto cambio usted ayer inventar accionar #oct steven spielberg ademas pueden dañar politicos catalana inocentes
AGAINST	#votanno gente personas inversiones mejoras parar #catalunya #barcelona #españa gracias indepes derechas tumaber medidas papelera rechazo presupuestos #pgeparaunpaismejor
AGAINST	juan marin contradice albert rivera descartar pactar pedro sanchez despues #abril cabra siempre tirar monte
FAVOR	cual propuesta apartar seguir dejando independentistas revienten cataluñadialogo acuerdo sobrar hasta cuando solar opciones independencia independencia deciden imaginense hubiese
AGAINST	pedro sanchez tomar decision precedentes acepta chantaje golpistas #stopsanchezf
AGAINST	familia zaragozana atrapar kiev bebe niño nacio hace semanas gracias #gestacionsubrogada ahora ministrar delgado impedido registrado #españa prueba paternidad
AGAINST	señor sepa usted decisiones tomar hemiciclo sesiones asamblea nacional tomar asambleas ciudades cabildos abiertos desde plaza ambas vinculantes soberanas articular nuestra constitucion #venezuela
FAVOR	ganas tienes quedar bonita deja president puigdemont quieres seguir haciendo ridiculo viajecito cierto habeis pagado siete multas
FAVOR	hola como veure tengo casi años colega president puigdemont tengo cuerda parar ratar morire dias gracias
FAVOR	waterlo decirle presidente puigdemont democracia española existe porfa porfa alguien pueda llevar waterlo soy barbie prusees presidenta catalunya pude gano puigdemont
FAVOR	l@s pensionitas plataforma #mostoles callar nuestra ciudad manifestandose queremos engañen pactar toledo #pensionesdignas parar presentar futuro real #gobiernequiengobierne
FAVOR	eppsss consellar republica partido politico confundamos instrumentar parar facilitar independencia gente todos partidos indepes
AGAINST	abogada professora derechola primer alcaldesa municipio habitantes consellera educacion portavoz gobierno diputada portavoz adjuntar parlamentar valenciano ahora candidata alcaldia tercer ciudad #españa #nohablamoshacemos
AGAINST	alfonso guerra tiene pelos lengua golpe estado independentistas nacionalistas catalana atreven hablar españa porcar verguenza izquierda boba enter pedro sanchez espabila izquierda boba
FAVOR	anda hombre mucha tallar politica indepe mejor dedicate #trifalico muchacho parar unico vales
AGAINST	compañeros francesa lyon atacados #giletsjaunes brutalmente unica defensar grabar video aqui pueden expedientar salvan gracias civismo automovilistas siempre dejan carril parar emergemcias #equiparacionya
AGAINST	opciones claras españaunida fuerte crecimiento economico empleo bajos impuestos españa discutible subsidiada sanchez abrazado separatistas comunistas frie impuestos aumenta parar
FAVOR	socialista ábalos acusar comites defensar republica kale borroka activar fangoso engranaje caverna criminaliza independentismo radicaliza españolazo medio educado catalanofobia legitimar violencia
AGAINST	estuvimos desde principiar volveremos estar participar manifestacion abril convocar #equiparacionya nuestra obligacion apoyar fuerzas cuerpos seguridad estado justas reivindicaciones
NEUTRAL	guaido lleure aeropuerto maiquetia pasa controlar detenido
AGAINST	#pensamiento puigdemont holigans señalan objetivos batir pocos escrupulos asegura
AGAINST	primer campaña electoral andalucia mitin ines arrimadas hablando cunfruntasio susial andalucia culpar independentismo andaluz imagenes votantes intentando tocar pia arrimadas
NEUTRAL	capricornio otima semana parar capricornianos podar indicar boas noticias trabalho amorar outras coisas semana triunfo aproveite apenasamo
AGAINST	arrimadas lanzo restar españoles
NEUTRAL	frase latina enfadar gana
AGAINST	retraso juicio proces desdibuja huelga independentista
AGAINST	cada delincuente politico declarar hubo violencia recuerdo cuando muchos pueblos madriguera indepes autofeladores echaron literalmente patadas pedradas guardia civil olvido perdonar
FAVOR	llama democracia ejemplar dicen rankings bastar
AGAINST	cataluña barcelona resistencia totalitarismo desfallecer segundo denunciando energumenos intentan imponer republica golpista ayer vimos capaç supremacistas pacificos violentos quieren dialogar quieren imponer
